Washington,LA,"('155.26', 'Very High')","('39.83', 'Low')","('70.41', 'High')","('81.62', 'Very High')","('80.43', 'High')","('5.77', 'Low')","('41.16', 'High')","('42.10', 'Moderate')","('174.93', 'Very High')"
Moscow,TN,"('91.14', 'High')","('64.63', 'High')","('67.50', 'High')","('55.83', 'Moderate')","('43.55', 'Low')","('17.81', 'Very High')","('50.31', 'High')","('54.97', 'Moderate')","('130.42', 'Moderate')"
Cheyenne,OK,"('?', '')","('80.15', 'Very High')","('37.50', 'Low')","('47.39', 'Moderate')","('?', '')","('2.48', 'Very Low')","('5.00', 'Very Low')","('13.03', 'Very Low')","('?', '')"
Freeport,MN,"('?', '')","('87.50', 'Very High')","('30.56', 'Low')","('80.78', 'Very High')","('?', '')","('?', '')","('12.50', 'Very Low')","('13.79', 'Very Low')","('?', '')"
Manila,CA,"('40.49', 'Low')","('35.15', 'Low')","('62.51', 'High')","('61.23', 'High')","('34.98', 'Very Low')","('28.02', 'Very High')","('50.74', 'High')","('89.81', 'Very High')","('62.43', 'Very Low')"
Charleston,TN,"('131.56', 'Very High')","('55.03', 'Moderate')","('69.71', 'High')","('89.94', 'Very High')","('78.89', 'High')","('3.91', 'Very Low')","('30.50', 'Low')","('36.02', 'Low')","('186.93', 'Very High')"
Buffalo,IN,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Glasgow,WV,"('125.05', 'Very High')","('54.21', 'Moderate')","('78.71', 'High')","('84.78', 'Very High')","('65.62', 'Moderate')","('5.50', 'Low')","('32.05', 'Low')","('33.74', 'Low')","('186.29', 'Very High')"
Montreal,WI,"('116.04', 'Very High')","('67.11', 'High')","('62.09', 'High')","('52.37', 'Moderate')","('59.73', 'Low')","('10.88', 'Moderate')","('39.85', 'Moderate')","('33.74', 'Low')","('162.99', 'Very High')"
Atlanta,IN,"('182.45', 'Very High')","('35.35', 'Low')","('66.97', 'High')","('89.73', 'Very High')","('71.10', 'Moderate')","('2.34', 'Very Low')","('41.37', 'High')","('45.04', 'Moderate')","('187.18', 'Very High')"
Genoa,NE,"('87.40', 'High')","('54.87', 'Moderate')","('66.82', 'High')","('95.00', 'Very High')","('60.89', 'Moderate')","('7.27', 'Low')","('33.65', 'Low')","('51.13', 'Moderate')","('156.51', 'High')"
Cleveland,NY,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
Damascus,VA,"('4.30', 'Very Low')","('30.81', 'Low')","('35.99', 'Low')","('70.11', 'High')","('28.80', 'Very Low')","('162.65', 'Very High')","('41.67', 'High')","('68.99', 'High')","('0.00', 'Very Low')"
Belgrade,MN,"('65.85', 'Moderate')","('62.09', 'High')","('53.25', 'Moderate')","('84.14', 'Very High')","('43.26', 'Low')","('17.08', 'Very High')","('36.34', 'Moderate')","('68.80', 'High')","('121.29', 'Moderate')"
Vienna,MO,"('117.81', 'Very High')","('70.53', 'High')","('81.02', 'Very High')","('81.77', 'Very High')","('67.85', 'Moderate')","('14.75', 'High')","('21.23', 'Very Low')","('15.63', 'Very Low')","('199.48', 'Very High')"
Buffalo,OH,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Saltillo,TN,"('?', '')","('62.41', 'High')","('84.95', 'Very High')","('92.15', 'Very High')","('?', '')","('6.45', 'Low')","('33.00', 'Low')","('40.83', 'Moderate')","('?', '')"
San Jose,NM,"('150.62', 'Very High')","('52.49', 'Moderate')","('67.23', 'High')","('95.53', 'Very High')","('83.89', 'High')","('8.12', 'Moderate')","('38.30', 'Moderate')","('49.06', 'Moderate')","('176.87', 'Very High')"
Georgetown,ID,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
Milan,GA,"('82.05', 'Moderate')","('47.18', 'Moderate')","('70.34', 'High')","('88.12', 'Very High')","('67.91', 'Moderate')","('16.55', 'Very High')","('36.02', 'Moderate')","('67.69', 'High')","('127.43', 'Moderate')"
Alexandria,SD,"('18.94', 'Very Low')","('54.53', 'Moderate')","('45.34', 'Moderate')","('95.50', 'Very High')","('18.89', 'Very Low')","('20.42', 'Very High')","('44.28', 'High')","('73.48', 'High')","('91.38', 'Very Low')"
Philadelphia,TN,"('139.15', 'Very High')","('34.15', 'Low')","('70.19', 'High')","('77.98', 'High')","('74.70', 'High')","('3.43', 'Very Low')","('40.41', 'Moderate')","('47.93', 'Moderate')","('163.74', 'Very High')"
Mackay,ID,"('216.82', 'Very High')","('50.59', 'Moderate')","('88.89', 'Very High')","('92.01', 'Very High')","('64.12', 'Moderate')","('2.20', 'Very Low')","('22.50', 'Very Low')","('31.18', 'Low')","('237.60', 'Very High')"
Corfu,NY,"('?', '')","('78.31', 'High')","('46.84', 'Moderate')","('94.54', 'Very High')","('?', '')","('16.98', 'Very High')","('21.43', 'Very Low')","('39.96', 'Low')","('?', '')"
Melbourne,IA,"('153.08', 'Very High')","('56.13', 'Moderate')","('73.28', 'High')","('94.30', 'Very High')","('64.27', 'Moderate')","('7.78', 'Low')","('41.81', 'High')","('27.29', 'Low')","('196.74', 'Very High')"
Washington,OK,"('155.26', 'Very High')","('39.83', 'Low')","('70.41', 'High')","('81.62', 'Very High')","('80.43', 'High')","('5.77', 'Low')","('41.16', 'High')","('42.10', 'Moderate')","('174.93', 'Very High')"
Malta,OH,"('84.83', 'Moderate')","('63.76', 'High')","('55.10', 'Moderate')","('97.44', 'Very High')","('57.37', 'Low')","('12.44', 'High')","('30.75', 'Low')","('74.23', 'High')","('137.29', 'Moderate')"
Raleigh,FL,"('161.59', 'Very High')","('60.46', 'High')","('66.00', 'High')","('83.88', 'Very High')","('66.32', 'Moderate')","('4.53', 'Very Low')","('38.28', 'Moderate')","('36.37', 'Low')","('194.67', 'Very High')"
Portland,PA,"('159.95', 'Very High')","('43.08', 'Moderate')","('68.46', 'High')","('89.56', 'Very High')","('70.29', 'Moderate')","('3.71', 'Very Low')","('32.65', 'Low')","('33.19', 'Low')","('193.57', 'Very High')"
Malaga,CA,"('92.61', 'High')","('69.53', 'High')","('70.76', 'High')","('96.98', 'Very High')","('45.78', 'Low')","('13.03', 'High')","('25.63', 'Very Low')","('33.86', 'Low')","('179.45', 'Very High')"
Leeds,UT,"('126.09', 'Very High')","('54.85', 'Moderate')","('79.11', 'High')","('84.59', 'Very High')","('63.72', 'Moderate')","('7.77', 'Low')","('29.81', 'Low')","('45.11', 'Moderate')","('178.58', 'Very High')"
Warsaw,MN,"('98.29', 'High')","('74.64', 'High')","('58.43', 'Moderate')","('74.61', 'High')","('47.94', 'Low')","('14.29', 'High')","('34.76', 'Low')","('59.68', 'Moderate')","('148.63', 'High')"
Jackson,NC,"('?', '')","('18.09', 'Very Low')","('63.89', 'High')","('86.90', 'Very High')","('?', '')","('2.70', 'Very Low')","('29.57', 'Low')","('42.14', 'Moderate')","('?', '')"
Saint John,WA,"('?', '')","('57.10', 'Moderate')","('71.80', 'High')","('43.05', 'Moderate')","('?', '')","('?', '')","('19.57', 'Very Low')","('69.69', 'High')","('?', '')"
Madison,CA,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Freeport,OH,"('?', '')","('87.50', 'Very High')","('30.56', 'Low')","('80.78', 'Very High')","('?', '')","('?', '')","('12.50', 'Very Low')","('13.79', 'Very Low')","('?', '')"
Midland,MD,"('?', '')","('73.90', 'High')","('65.74', 'High')","('78.86', 'High')","('?', '')","('1.54', 'Very Low')","('25.00', 'Very Low')","('63.79', 'High')","('?', '')"
Paris,PA,"('114.57', 'Very High')","('41.95', 'Moderate')","('76.93', 'High')","('88.39', 'Very High')","('74.19', 'High')","('17.08', 'Very High')","('41.23', 'High')","('63.77', 'High')","('139.42', 'Moderate')"
Varna,NY,"('73.50', 'Moderate')","('65.44', 'High')","('63.79', 'High')","('85.08', 'Very High')","('39.71', 'Very Low')","('10.61', 'Moderate')","('28.95', 'Low')","('59.04', 'Moderate')","('147.58', 'High')"
Glasgow,OR,"('125.05', 'Very High')","('54.21', 'Moderate')","('78.71', 'High')","('84.78', 'Very High')","('65.62', 'Moderate')","('5.50', 'Low')","('32.05', 'Low')","('33.74', 'Low')","('186.29', 'Very High')"
Copenhagen,NY,"('140.02', 'Very High')","('74.28', 'High')","('76.95', 'High')","('83.74', 'Very High')","('79.24', 'High')","('8.31', 'Moderate')","('27.78', 'Low')","('21.75', 'Low')","('207.22', 'Very High')"
Atlanta,MI,"('182.45', 'Very High')","('35.35', 'Low')","('66.97', 'High')","('89.73', 'Very High')","('71.10', 'Moderate')","('2.34', 'Very Low')","('41.37', 'High')","('45.04', 'Moderate')","('187.18', 'Very High')"
Berlin,GA,"('127.65', 'Very High')","('55.30', 'Moderate')","('67.24', 'High')","('83.35', 'Very High')","('65.78', 'Moderate')","('11.49', 'Moderate')","('33.48', 'Low')","('38.62', 'Low')","('172.83', 'Very High')"
Paris,ID,"('114.57', 'Very High')","('41.95', 'Moderate')","('76.93', 'High')","('88.39', 'Very High')","('74.19', 'High')","('17.08', 'Very High')","('41.23', 'High')","('63.77', 'High')","('139.42', 'Moderate')"
Vienna,LA,"('117.81', 'Very High')","('70.53', 'High')","('81.02', 'Very High')","('81.77', 'Very High')","('67.85', 'Moderate')","('14.75', 'High')","('21.23', 'Very Low')","('15.63', 'Very Low')","('199.48', 'Very High')"
Cambridge,PA,"('131.22', 'Very High')","('64.55', 'High')","('71.63', 'High')","('91.37', 'Very High')","('71.17', 'Moderate')","('9.78', 'Moderate')","('36.69', 'Moderate')","('38.61', 'Low')","('182.89', 'Very High')"
Cleveland,MN,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
Grand Junction,IA,"('?', '')","('56.19', 'Moderate')","('70.83', 'High')","('54.04', 'Moderate')","('?', '')","('3.99', 'Very Low')","('22.50', 'Very Low')","('22.39', 'Low')","('?', '')"
Freeport,MI,"('?', '')","('87.50', 'Very High')","('30.56', 'Low')","('80.78', 'Very High')","('?', '')","('?', '')","('12.50', 'Very Low')","('13.79', 'Very Low')","('?', '')"
Rome,WI,"('87.35', 'High')","('51.89', 'Moderate')","('63.75', 'High')","('93.70', 'Very High')","('56.26', 'Low')","('14.47', 'High')","('36.29', 'Moderate')","('51.33', 'Moderate')","('145.16', 'High')"
Gibraltar,PA,"('106.17', 'High')","('79.77', 'High')","('73.26', 'High')","('98.59', 'Very High')","('63.19', 'Moderate')","('16.07', 'Very High')","('16.20', 'Very Low')","('54.79', 'Moderate')","('177.51', 'Very High')"
Georgetown,PA,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
San Jose,IL,"('150.62', 'Very High')","('52.49', 'Moderate')","('67.23', 'High')","('95.53', 'Very High')","('83.89', 'High')","('8.12', 'Moderate')","('38.30', 'Moderate')","('49.06', 'Moderate')","('176.87', 'Very High')"
Hamilton,VA,"('110.67', 'Very High')","('44.13', 'Moderate')","('75.12', 'High')","('61.06', 'High')","('65.29', 'Moderate')","('27.87', 'Very High')","('35.83', 'Moderate')","('60.24', 'High')","('124.26', 'Moderate')"
Austin,PA,"('173.55', 'Very High')","('57.42', 'Moderate')","('65.81', 'High')","('82.08', 'Very High')","('63.17', 'Moderate')","('3.49', 'Very Low')","('38.20', 'Moderate')","('43.54', 'Moderate')","('193.88', 'Very High')"
Berlin,AL,"('127.65', 'Very High')","('55.30', 'Moderate')","('67.24', 'High')","('83.35', 'Very High')","('65.78', 'Moderate')","('11.49', 'Moderate')","('33.48', 'Low')","('38.62', 'Low')","('172.83', 'Very High')"
Como,IL,"('88.19', 'High')","('64.60', 'High')","('58.95', 'Moderate')","('84.60', 'Very High')","('65.40', 'Moderate')","('8.12', 'Moderate')","('28.57', 'Low')","('46.82', 'Moderate')","('159.20', 'High')"
Como,TX,"('88.19', 'High')","('64.60', 'High')","('58.95', 'Moderate')","('84.60', 'Very High')","('65.40', 'Moderate')","('8.12', 'Moderate')","('28.57', 'Low')","('46.82', 'Moderate')","('159.20', 'High')"
Madison,AR,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Miami,IN,"('108.44', 'High')","('47.27', 'Moderate')","('63.57', 'High')","('85.69', 'Very High')","('72.81', 'High')","('6.64', 'Low')","('42.94', 'High')","('39.14', 'Low')","('159.52', 'High')"
Bristol,TX,"('121.82', 'Very High')","('57.32', 'Moderate')","('72.44', 'High')","('88.51', 'Very High')","('66.05', 'Moderate')","('9.93', 'Moderate')","('31.15', 'Low')","('46.46', 'Moderate')","('172.78', 'Very High')"
Little Rock,SC,"('177.30', 'Very High')","('39.94', 'Low')","('66.67', 'High')","('83.82', 'Very High')","('58.62', 'Low')","('2.98', 'Very Low')","('28.10', 'Low')","('25.69', 'Low')","('205.48', 'Very High')"
Grand Junction,TN,"('?', '')","('56.19', 'Moderate')","('70.83', 'High')","('54.04', 'Moderate')","('?', '')","('3.99', 'Very Low')","('22.50', 'Very Low')","('22.39', 'Low')","('?', '')"
San Jose,AZ,"('150.62', 'Very High')","('52.49', 'Moderate')","('67.23', 'High')","('95.53', 'Very High')","('83.89', 'High')","('8.12', 'Moderate')","('38.30', 'Moderate')","('49.06', 'Moderate')","('176.87', 'Very High')"
Wellington,MO,"('126.96', 'Very High')","('66.81', 'High')","('64.19', 'High')","('97.68', 'Very High')","('63.17', 'Moderate')","('10.32', 'Moderate')","('38.85', 'Moderate')","('23.08', 'Low')","('190.97', 'Very High')"
Billings,OK,"('?', '')","('51.37', 'Moderate')","('66.67', 'High')","('55.68', 'Moderate')","('?', '')","('2.83', 'Very Low')","('15.75', 'Very Low')","('33.74', 'Low')","('?', '')"
Denver,IN,"('159.86', 'Very High')","('52.16', 'Moderate')","('68.97', 'High')","('56.28', 'Moderate')","('71.99', 'Moderate')","('4.09', 'Very Low')","('35.63', 'Moderate')","('44.03', 'Moderate')","('177.92', 'Very High')"
Portland,ND,"('159.95', 'Very High')","('43.08', 'Moderate')","('68.46', 'High')","('89.56', 'Very High')","('70.29', 'Moderate')","('3.71', 'Very Low')","('32.65', 'Low')","('33.19', 'Low')","('193.57', 'Very High')"
Jacksonville,PA,"('153.99', 'Very High')","('43.62', 'Moderate')","('72.86', 'High')","('87.81', 'Very High')","('61.19', 'Moderate')","('3.52', 'Very Low')","('34.56', 'Low')","('38.68', 'Low')","('189.12', 'Very High')"
Detroit,TX,"('129.60', 'Very High')","('26.95', 'Low')","('62.41', 'High')","('66.03', 'High')","('63.34', 'Moderate')","('2.01', 'Very Low')","('44.19', 'High')","('62.23', 'High')","('140.36', 'Moderate')"
Hamburg,MN,"('133.60', 'Very High')","('57.78', 'Moderate')","('74.89', 'High')","('82.75', 'Very High')","('69.76', 'Moderate')","('10.63', 'Moderate')","('32.95', 'Low')","('29.11', 'Low')","('186.38', 'Very High')"
Melbourne,KY,"('153.08', 'Very High')","('56.13', 'Moderate')","('73.28', 'High')","('94.30', 'Very High')","('64.27', 'Moderate')","('7.78', 'Low')","('41.81', 'High')","('27.29', 'Low')","('196.74', 'Very High')"
Jacksonville,NY,"('153.99', 'Very High')","('43.62', 'Moderate')","('72.86', 'High')","('87.81', 'Very High')","('61.19', 'Moderate')","('3.52', 'Very Low')","('34.56', 'Low')","('38.68', 'Low')","('189.12', 'Very High')"
Florence,KS,"('77.71', 'Moderate')","('58.47', 'Moderate')","('67.13', 'High')","('92.45', 'Very High')","('63.26', 'Moderate')","('13.77', 'High')","('28.00', 'Low')","('47.26', 'Moderate')","('152.39', 'High')"
Cincinnati,AR,"('170.44', 'Very High')","('50.93', 'Moderate')","('67.96', 'High')","('73.24', 'High')","('55.54', 'Low')","('2.55', 'Very Low')","('34.81', 'Low')","('42.99', 'Moderate')","('191.07', 'Very High')"
Richmond,OH,"('161.02', 'Very High')","('51.88', 'Moderate')","('73.99', 'High')","('81.27', 'Very High')","('63.06', 'Moderate')","('3.05', 'Very Low')","('22.74', 'Very Low')","('31.31', 'Low')","('205.44', 'Very High')"
Warsaw,OH,"('98.29', 'High')","('74.64', 'High')","('58.43', 'Moderate')","('74.61', 'High')","('47.94', 'Low')","('14.29', 'High')","('34.76', 'Low')","('59.68', 'Moderate')","('148.63', 'High')"
Buffalo,KY,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Richmond,LA,"('161.02', 'Very High')","('51.88', 'Moderate')","('73.99', 'High')","('81.27', 'Very High')","('63.06', 'Moderate')","('3.05', 'Very Low')","('22.74', 'Very Low')","('31.31', 'Low')","('205.44', 'Very High')"
Burlington,IN,"('?', '')","('56.67', 'Moderate')","('64.53', 'High')","('55.47', 'Moderate')","('?', '')","('4.05', 'Very Low')","('25.00', 'Very Low')","('13.28', 'Very Low')","('?', '')"
Oakland,PA,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Leon,KS,"('?', '')","('29.59', 'Low')","('73.15', 'High')","('37.94', 'Moderate')","('?', '')","('3.65', 'Very Low')","('35.75', 'Moderate')","('57.45', 'Moderate')","('?', '')"
Bismarck,IL,"('?', '')","('75.39', 'High')","('75.00', 'High')","('31.10', 'Moderate')","('?', '')","('2.68', 'Very Low')","('13.50', 'Very Low')","('25.34', 'Low')","('?', '')"
Richmond,KS,"('161.02', 'Very High')","('51.88', 'Moderate')","('73.99', 'High')","('81.27', 'Very High')","('63.06', 'Moderate')","('3.05', 'Very Low')","('22.74', 'Very Low')","('31.31', 'Low')","('205.44', 'Very High')"
Delhi,IA,"('84.57', 'Moderate')","('40.90', 'Moderate')","('66.05', 'High')","('58.90', 'Moderate')","('22.29', 'Very Low')","('13.07', 'High')","('57.84', 'Very High')","('90.17', 'Very High')","('96.00', 'Very Low')"
Milan,MN,"('82.05', 'Moderate')","('47.18', 'Moderate')","('70.34', 'High')","('88.12', 'Very High')","('67.91', 'Moderate')","('16.55', 'Very High')","('36.02', 'Moderate')","('67.69', 'High')","('127.43', 'Moderate')"
La Paz,IN,"('44.49', 'Low')","('38.88', 'Low')","('46.23', 'Moderate')","('55.46', 'Moderate')","('25.59', 'Very Low')","('12.72', 'High')","('52.67', 'High')","('73.45', 'High')","('83.64', 'Very Low')"
Henderson,AR,"('?', '')","('77.09', 'High')","('61.11', 'High')","('58.61', 'Moderate')","('?', '')","('3.02', 'Very Low')","('25.56', 'Very Low')","('37.51', 'Low')","('?', '')"
Moscow,IA,"('91.14', 'High')","('64.63', 'High')","('67.50', 'High')","('55.83', 'Moderate')","('43.55', 'Low')","('17.81', 'Very High')","('50.31', 'High')","('54.97', 'Moderate')","('130.42', 'Moderate')"
El Paso,AR,"('149.48', 'Very High')","('67.70', 'High')","('62.21', 'High')","('72.05', 'High')","('58.60', 'Low')","('2.70', 'Very Low')","('25.92', 'Very Low')","('45.49', 'Moderate')","('190.70', 'Very High')"
Valencia,PA,"('117.78', 'Very High')","('64.61', 'High')","('81.08', 'Very High')","('93.84', 'Very High')","('46.34', 'Low')","('7.57', 'Low')","('21.17', 'Very Low')","('22.08', 'Low')","('205.62', 'Very High')"
Leeds,ND,"('126.09', 'Very High')","('54.85', 'Moderate')","('79.11', 'High')","('84.59', 'Very High')","('63.72', 'Moderate')","('7.77', 'Low')","('29.81', 'Low')","('45.11', 'Moderate')","('178.58', 'Very High')"
Charleston,UT,"('131.56', 'Very High')","('55.03', 'Moderate')","('69.71', 'High')","('89.94', 'Very High')","('78.89', 'High')","('3.91', 'Very Low')","('30.50', 'Low')","('36.02', 'Low')","('186.93', 'Very High')"
Dublin,NC,"('117.86', 'Very High')","('46.32', 'Moderate')","('51.52', 'Moderate')","('85.89', 'Very High')","('71.78', 'Moderate')","('8.74', 'Moderate')","('40.64', 'Moderate')","('41.79', 'Moderate')","('155.45', 'High')"
Burlington,IL,"('?', '')","('56.67', 'Moderate')","('64.53', 'High')","('55.47', 'Moderate')","('?', '')","('4.05', 'Very Low')","('25.00', 'Very Low')","('13.28', 'Very Low')","('?', '')"
Birmingham,IA,"('126.71', 'Very High')","('35.46', 'Low')","('71.95', 'High')","('87.66', 'Very High')","('60.06', 'Moderate')","('7.67', 'Low')","('33.27', 'Low')","('47.92', 'Moderate')","('164.16', 'Very High')"
Fargo,GA,"('?', '')","('55.86', 'Moderate')","('57.78', 'Moderate')","('32.61', 'Moderate')","('?', '')","('2.33', 'Very Low')","('22.60', 'Very Low')","('4.44', 'Very Low')","('?', '')"
Miami,TX,"('108.44', 'High')","('47.27', 'Moderate')","('63.57', 'High')","('85.69', 'Very High')","('72.81', 'High')","('6.64', 'Low')","('42.94', 'High')","('39.14', 'Low')","('159.52', 'High')"
Alexandria,OH,"('18.94', 'Very Low')","('54.53', 'Moderate')","('45.34', 'Moderate')","('95.50', 'Very High')","('18.89', 'Very Low')","('20.42', 'Very High')","('44.28', 'High')","('73.48', 'High')","('91.38', 'Very Low')"
Rome,PA,"('87.35', 'High')","('51.89', 'Moderate')","('63.75', 'High')","('93.70', 'Very High')","('56.26', 'Low')","('14.47', 'High')","('36.29', 'Moderate')","('51.33', 'Moderate')","('145.16', 'High')"
Houston,DE,"('167.73', 'Very High')","('36.66', 'Low')","('69.56', 'High')","('85.53', 'Very High')","('62.10', 'Moderate')","('2.63', 'Very Low')","('41.86', 'High')","('57.05', 'Moderate')","('173.95', 'Very High')"
Saltillo,PA,"('?', '')","('62.41', 'High')","('84.95', 'Very High')","('92.15', 'Very High')","('?', '')","('6.45', 'Low')","('33.00', 'Low')","('40.83', 'Moderate')","('?', '')"
Spokane,LA,"('152.11', 'Very High')","('43.93', 'Moderate')","('65.97', 'High')","('67.12', 'High')","('66.09', 'Moderate')","('3.00', 'Very Low')","('26.12', 'Very Low')","('23.39', 'Low')","('193.31', 'Very High')"
Hamburg,OH,"('133.60', 'Very High')","('57.78', 'Moderate')","('74.89', 'High')","('82.75', 'Very High')","('69.76', 'Moderate')","('10.63', 'Moderate')","('32.95', 'Low')","('29.11', 'Low')","('186.38', 'Very High')"
Liverpool,TX,"('124.42', 'Very High')","('51.02', 'Moderate')","('79.07', 'High')","('90.87', 'Very High')","('62.19', 'Moderate')","('5.21', 'Low')","('32.78', 'Low')","('30.66', 'Low')","('188.94', 'Very High')"
Atlanta,MO,"('182.45', 'Very High')","('35.35', 'Low')","('66.97', 'High')","('89.73', 'Very High')","('71.10', 'Moderate')","('2.34', 'Very Low')","('41.37', 'High')","('45.04', 'Moderate')","('187.18', 'Very High')"
Wellington,KY,"('126.96', 'Very High')","('66.81', 'High')","('64.19', 'High')","('97.68', 'Very High')","('63.17', 'Moderate')","('10.32', 'Moderate')","('38.85', 'Moderate')","('23.08', 'Low')","('190.97', 'Very High')"
Derby,OH,"('134.29', 'Very High')","('55.47', 'Moderate')","('75.73', 'High')","('88.79', 'Very High')","('63.56', 'Moderate')","('9.70', 'Moderate')","('33.88', 'Low')","('29.83', 'Low')","('188.46', 'Very High')"
Charlotte,IA,"('149.24', 'Very High')","('53.48', 'Moderate')","('69.21', 'High')","('84.05', 'Very High')","('68.11', 'Moderate')","('3.81', 'Very Low')","('35.85', 'Moderate')","('35.26', 'Low')","('190.08', 'Very High')"
Portland,AR,"('159.95', 'Very High')","('43.08', 'Moderate')","('68.46', 'High')","('89.56', 'Very High')","('70.29', 'Moderate')","('3.71', 'Very Low')","('32.65', 'Low')","('33.19', 'Low')","('193.57', 'Very High')"
Cleveland,UT,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
Varna,IL,"('73.50', 'Moderate')","('65.44', 'High')","('63.79', 'High')","('85.08', 'Very High')","('39.71', 'Very Low')","('10.61', 'Moderate')","('28.95', 'Low')","('59.04', 'Moderate')","('147.58', 'High')"
Manila,UT,"('40.49', 'Low')","('35.15', 'Low')","('62.51', 'High')","('61.23', 'High')","('34.98', 'Very Low')","('28.02', 'Very High')","('50.74', 'High')","('89.81', 'Very High')","('62.43', 'Very Low')"
Little Rock,IA,"('177.30', 'Very High')","('39.94', 'Low')","('66.67', 'High')","('83.82', 'Very High')","('58.62', 'Low')","('2.98', 'Very Low')","('28.10', 'Low')","('25.69', 'Low')","('205.48', 'Very High')"
Hobart,NY,"('139.97', 'Very High')","('66.13', 'High')","('69.33', 'High')","('90.62', 'Very High')","('65.04', 'Moderate')","('6.93', 'Low')","('27.78', 'Low')","('15.77', 'Very Low')","('209.16', 'Very High')"
Buffalo,IL,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Alexandria,PA,"('18.94', 'Very Low')","('54.53', 'Moderate')","('45.34', 'Moderate')","('95.50', 'Very High')","('18.89', 'Very Low')","('20.42', 'Very High')","('44.28', 'High')","('73.48', 'High')","('91.38', 'Very Low')"
Los Angeles,TX,"('132.29', 'Very High')","('46.22', 'Moderate')","('61.99', 'High')","('95.50', 'Very High')","('76.14', 'High')","('7.79', 'Low')","('56.81', 'Very High')","('67.94', 'High')","('143.56', 'Moderate')"
Oakland,MS,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Damascus,AR,"('4.30', 'Very Low')","('30.81', 'Low')","('35.99', 'Low')","('70.11', 'High')","('28.80', 'Very Low')","('162.65', 'Very High')","('41.67', 'High')","('68.99', 'High')","('0.00', 'Very Low')"
Florence,WI,"('77.71', 'Moderate')","('58.47', 'Moderate')","('67.13', 'High')","('92.45', 'Very High')","('63.26', 'Moderate')","('13.77', 'High')","('28.00', 'Low')","('47.26', 'Moderate')","('152.39', 'High')"
Madison,MO,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Darwin,MN,"('?', '')","('36.79', 'Low')","('58.92', 'Moderate')","('79.19', 'High')","('?', '')","('?', '')","('21.11', 'Very Low')","('23.62', 'Low')","('?', '')"
Madison,PA,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
